TRIP
DATE 2024-07-18
DECLINATION 0.0
DATA
-5.438	-21.529	-5.511	-21.688
-5.438	-21.529	-5.686	-21.506
-5.438	-21.529	-5.747	-21.405
-5.438	-21.529	-5.755	-21.478
-5.438	-21.529	-5.875	-21.608
-5.438	-21.529	-5.422	-21.987
-5.422	-21.987	-4.659	-23.388
-5.422	-21.987	-4.904	-23.097
-5.422	-21.987	-4.739	-23.180
-5.422	-21.987	-5.619	-22.328
-5.422	-21.987	-5.610	-22.719
-5.422	-21.987	-5.279	-22.531
-5.422	-21.987	-5.288	-21.866
-5.422	-21.987	-5.921	-21.941
-5.422	-21.987	-5.761	-22.124
-5.422	-21.987	-5.864	-21.651
-5.422	-21.987	-5.880	-21.816
-5.422	-21.987	-5.326	-21.425
-5.422	-21.987	-4.900	-20.747
-5.422	-21.987	-4.816	-23.473
-5.422	-21.987	-6.061	-23.893
-5.422	-21.987	-7.468	-24.088
-7.468	-24.088	-9.250	-25.756
-7.468	-24.088	-9.116	-24.203
-7.468	-24.088	-9.050	-23.514
-7.468	-24.088	-8.104	-22.664
-7.468	-24.088	-9.166	-24.394
-7.468	-24.088	-7.893	-24.295
-7.468	-24.088	-7.592	-25.545
-7.468	-24.088	-8.763	-25.887
-7.468	-24.088	-7.176	-25.662
-7.468	-24.088	-6.660	-24.633
-7.468	-24.088	-6.660	-24.684
-7.468	-24.088	-7.049	-24.809
-7.468	-24.088	-6.624	-24.761
-7.468	-24.088	-7.538	-24.714
-7.468	-24.088	-9.094	-24.204
-7.468	-24.088	-8.430	-27.099
-8.430	-27.099	-4.631	-26.634
-8.430	-27.099	-6.328	-28.247
-8.430	-27.099	-7.593	-28.413
-8.430	-27.099	-8.344	-28.498
-8.430	-27.099	-10.670	-28.192
-8.430	-27.099	-10.956	-26.596
-8.430	-27.099	-9.172	-24.589
-8.430	-27.099	-7.669	-23.689
-8.430	-27.099	-6.398	-24.434
-8.430	-27.099	-5.595	-24.623
-8.430	-27.099	-5.172	-25.205
-8.430	-27.099	-9.480	-25.695
-8.430	-27.099	-10.563	-26.876
-8.430	-27.099	-7.584	-25.456
-8.430	-27.099	-8.114	-25.045
-8.430	-27.099	-4.828	-26.379
-8.430	-27.099	-8.693	-29.934
-8.430	-27.099	-8.354	-28.397
-8.354	-28.397	-7.881	-28.490
-8.354	-28.397	-8.266	-28.429
-8.354	-28.397	-8.032	-28.886
-8.354	-28.397	-8.191	-28.377
-8.354	-28.397	-8.376	-28.391
-8.354	-28.397	-8.324	-29.073
-8.354	-28.397	-8.726	-31.338
-8.354	-28.397	-8.537	-28.965
-8.354	-28.397	-8.172	-29.585
-8.354	-28.397	-8.542	-28.818
-8.354	-28.397	-7.388	-29.090
-8.354	-28.397	-7.325	-28.756
-7.325	-28.756	-7.230	-28.891
-7.325	-28.756	-7.641	-28.792
-7.325	-28.756	-7.005	-28.632
-7.325	-28.756	-6.914	-27.931
-7.325	-28.756	-6.571	-28.220
-7.325	-28.756	-5.949	-28.212
-7.325	-28.756	-6.470	-28.809
-7.325	-28.756	-6.410	-29.248
-7.325	-28.756	-8.081	-30.952
-8.081	-30.952	-9.180	-31.125
-8.081	-30.952	-8.762	-31.401
-8.081	-30.952	-8.296	-31.220
-8.081	-30.952	-8.148	-30.703
-8.081	-30.952	-8.584	-28.805
-8.584	-28.805	-8.543	-29.596
-8.584	-28.805	-7.866	-29.332
-8.584	-28.805	-7.146	-28.876
-8.584	-28.805	-8.246	-29.425
-8.584	-28.805	-8.005	-29.043
-8.584	-28.805	-8.658	-28.817
-8.584	-28.805	-8.584	-31.436
-8.584	-28.805	-9.001	-33.419
-8.584	-28.805	-8.889	-33.071
-8.584	-28.805	-8.813	-28.475
-8.584	-28.805	-8.343	-28.550
-8.584	-28.805	-8.509	-28.655
-8.584	-28.805	-8.698	-29.340
-8.584	-28.805	-9.873	-35.615
-9.873	-35.615	-12.393	-37.753
-9.873	-35.615	-12.070	-36.632
-9.873	-35.615	-11.369	-34.930
-9.873	-35.615	-8.951	-35.235
-9.873	-35.615	-8.366	-35.899
-9.873	-35.615	-10.528	-35.298
-9.873	-35.615	-8.399	-34.984
-9.873	-35.615	-7.933	-30.417
-9.873	-35.615	-8.534	-29.927
-9.873	-35.615	-8.072	-31.965
-9.873	-35.615	-7.828	-33.306
-9.873	-35.615	-8.027	-35.256
-9.873	-35.615	-8.294	-36.673
-9.873	-35.615	-8.451	-37.797
-9.873	-35.615	-8.896	-39.945
-9.873	-35.615	-9.529	-43.403
-9.873	-35.615	-10.497	-48.325
-9.873	-35.615	-11.264	-47.774
-9.873	-35.615	-9.554	-38.348
-9.873	-35.615	-10.953	-38.174
-9.873	-35.615	-11.223	-36.547
-9.873	-35.615	-11.470	-36.243
-9.873	-35.615	-11.831	-35.811
-9.873	-35.615	-12.459	-37.254
-9.873	-35.615	-12.252	-38.717
-9.873	-35.615	-11.708	-39.600
-9.873	-35.615	-12.178	-39.941
-9.873	-35.615	-12.062	-38.234
-9.873	-35.615	-8.473	-33.024
-8.473	-33.024	-6.150	-33.112
-8.473	-33.024	-5.956	-31.826
-8.473	-33.024	-6.911	-34.916
-8.473	-33.024	-8.231	-39.004
-8.473	-33.024	-8.943	-32.880
-8.473	-33.024	-9.723	-27.605
-8.473	-33.024	-6.749	-29.913
-8.473	-33.024	-6.878	-31.233
-8.473	-33.024	-6.889	-32.876
-8.473	-33.024	-4.879	-37.005
-8.473	-33.024	-7.545	-36.889
-8.473	-33.024	-7.750	-33.908
-8.473	-33.024	-7.082	-30.415
-7.082	-30.415	-7.732	-31.291
-7.732	-31.291	-8.725	-31.047
-7.732	-31.291	-8.697	-31.663
-7.732	-31.291	-9.116	-33.508
-7.732	-31.291	-9.290	-39.481
-7.732	-31.291	-7.558	-41.392
-7.732	-31.291	-5.780	-38.535
-7.732	-31.291	-5.174	-35.864
-7.732	-31.291	-4.632	-34.816
-7.732	-31.291	-6.244	-31.649
-7.732	-31.291	-7.585	-27.824
-7.732	-31.291	-7.117	-26.466
-7.732	-31.291	-6.257	-26.754
-7.732	-31.291	-7.971	-27.860
-7.732	-31.291	-7.685	-28.126
-7.732	-31.291	-7.930	-30.139
-7.732	-31.291	-8.380	-31.426
-7.732	-31.291	-8.745	-31.885
-7.732	-31.291	-7.220	-30.307
-7.732	-31.291	-7.775	-31.220
-7.732	-31.291	-7.380	-30.225
-7.732	-31.291	-7.948	-31.088
-7.732	-31.291	-8.268	-32.018
-7.732	-31.291	-5.456	-31.655
-7.732	-31.291	-5.532	-31.333
-7.732	-31.291	-3.942	-33.467
-7.732	-31.291	-3.505	-33.029
-7.732	-31.291	-5.254	-24.429
-7.732	-31.291	-5.449	-24.765
-7.732	-31.291	-6.109	-26.345
-7.732	-31.291	-6.341	-27.223
-7.732	-31.291	-6.530	-27.995
-7.732	-31.291	-8.110	-32.866
-7.732	-31.291	-8.108	-32.883
-8.108	-32.883	-9.576	-35.900
-9.576	-35.900	-10.168	-35.673
-9.576	-35.900	-10.166	-35.825
-9.576	-35.900	-10.076	-35.794
-9.576	-35.900	-9.894	-36.039
-9.576	-35.900	-9.602	-36.004
-9.576	-35.900	-10.302	-37.600
-9.576	-35.900	-9.801	-36.717
-9.576	-35.900	-10.033	-36.022
-9.576	-35.900	-10.975	-37.915
-9.576	-35.900	-9.042	-34.431
-9.576	-35.900	-11.121	-37.469
-11.121	-37.469	-11.486	-37.309
-11.121	-37.469	-11.604	-37.672
-11.121	-37.469	-11.287	-37.662
-11.121	-37.469	-10.798	-37.609
-11.121	-37.469	-11.431	-37.325
-11.121	-37.469	-11.693	-37.760
-11.121	-37.469	-11.914	-38.229
-11.121	-37.469	-11.938	-39.072
-11.121	-37.469	-11.991	-39.078
-11.121	-37.469	-11.505	-40.264
-11.505	-40.264	-11.596	-41.271
-11.505	-40.264	-10.727	-40.777
-11.505	-40.264	-11.415	-40.666
-11.505	-40.264	-11.118	-42.979
-11.118	-42.979	-10.383	-42.959
-11.118	-42.979	-10.352	-43.257
-11.118	-42.979	-10.805	-43.557
-11.118	-42.979	-10.809	-43.429
-11.118	-42.979	-10.893	-43.789
-11.118	-42.979	-10.877	-42.502
-11.118	-42.979	-10.207	-42.312
-11.118	-42.979	-10.751	-43.481
-11.118	-42.979	-10.938	-44.186
-10.938	-44.186	-14.524	-49.785
-14.524	-49.785	-14.440	-49.792
-14.524	-49.785	-15.367	-49.617
-14.524	-49.785	-14.480	-49.966
-14.524	-49.785	-14.687	-50.036
-14.524	-49.785	-15.273	-50.468
-14.524	-49.785	-15.620	-51.337
-14.524	-49.785	-15.281	-49.550
-14.524	-49.785	-14.259	-49.487
-14.524	-49.785	-15.426	-53.361
-14.524	-49.785	-17.213	-72.390
-14.524	-49.785	-20.139	-74.492
-14.524	-49.785	-17.170	-71.398
-14.524	-49.785	-16.477	-72.807
-14.524	-49.785	-15.876	-56.044
-14.524	-49.785	-14.520	-53.988
POLYLINE RED
431.629	1851.839
479.153	1860.064
526.242	1871.397
574.200	1876.515
599.194	1879.182
624.650	1878.192
649.595	1875.099
742.647	1863.563
817.787	1837.724
860.034	1749.048
870.858	1726.329
884.362	1703.547
886.958	1678.516
1007.012	521.052
997.203	790.539
997.203	91.062
POLYLINE RED
2568.241	-4738.495
2568.367	-4738.621
POLYLINE RED
